,acc_phone_x,acc_phone_y,acc_phone_z,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelCycling,labelStairs,labelWalking,labelSitting,labelOther
1970-01-01 01:18:22.011252605,-0.07661445438999999,0.8810662031000001,9.385271072,-0.3127999902,-0.002499999944,-0.1513999999,-37.625,-4.0,-34.375,0,0,0,1,0
1970-01-01 01:18:23.011252605,0.5363011956,0.7278373241,9.538499832000001,0.11289999630000001,-0.37749999759999997,0.03500000015,-36.4375,-10.9375,-35.1875,0,0,0,1,0
1970-01-01 01:18:24.011252605,-0.6895300745999999,0.42137950659999995,10.01733971,-0.6631999612,-0.2917000055,0.4778999984,-36.6875,-15.8125,-33.0625,0,0,0,1,0
1970-01-01 01:18:25.011252605,-0.8427590131999999,1.340752959,8.590395927000001,-1.24849999,-0.107099995,-0.8899999856999999,-28.375,3.875,-41.125,0,0,0,1,0
1970-01-01 01:18:26.011252605,-0.2298433632,2.7198131080000003,11.13782597,-0.030999999489999996,-0.3361999989,2.110699892,-28.25,1.875,-40.375,0,0,0,1,0
1970-01-01 01:18:27.011252605,0.5363011956,3.485957623,8.274360657,0.1384000033,0.5095999836999999,-0.8349999785,-31.5,-3.625,-39.625,0,0,0,1,0
1970-01-01 01:18:28.011252605,-0.383072257,3.79241538,8.743624687,0.045199997719999996,0.09969999641,-0.08320000022999999,-29.5625,-6.4375,-25.875,0,0,0,1,0
1970-01-01 01:18:29.011252605,-0.383072257,4.405331135,8.590395927000001,-0.2081999928,0.2646999955,-0.0410999991,-28.0625,-5.3125,-26.1875,0,0,0,1,0
1970-01-01 01:18:30.011252605,-0.383072257,4.405331135,9.385271072,0.06340000033,-0.05049999803,0.9412999749,-28.6875,-5.5,-26.1875,0,0,0,1,0
1970-01-01 01:18:31.011252605,-0.9959878922,5.018246651,7.7955207820000005,-0.304399997,-0.35169997810000003,-0.09600000082999999,-29.0,-7.75,-26.125,0,0,0,1,0
1970-01-01 01:18:32.011252605,2.221819162,6.397306919,2.700659513,-1.755800009,,-5.886600017999999,-44.75,-15.5,8.0,0,0,0,1,0
1970-01-01 01:18:33.011252605,,3.6391866210000003,3.3327288630000003,-0.1948999912,0.1966999918,-1.106099963,-46.9375,-11.25,,0,0,0,1,0
1970-01-01 01:18:34.011252605,7.1251444820000005,5.171475887,3.658340216,-0.1299999952,0.970699966,-0.9779999852,-49.8125,5.25,3.6875,0,0,0,1,0
1970-01-01 01:18:35.011252605,,3.945644379,3.811569214,-0.9273999929000001,0.1762999892,0.6202999949,-30.875,2.3125,-31.5625,0,0,0,1,0
1970-01-01 01:18:36.011252605,,3.945644379,3.658340216,0.8355999589,-0.2949000001,-0.7526999712000001,-35.875,2.3125,-29.8125,0,0,0,1,0
1970-01-01 01:18:37.011252605,5.439626217000001,1.034295082,8.274360657,-1.218099952,-0.4995999932,0.052099999040000004,-27.4375,26.625,-31.9375,0,0,0,1,0
1970-01-01 01:18:38.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,-0.0120000001,-0.029600000010000002,-0.03879999742,5.875,29.8125,-34.25,0,0,0,1,0
1970-01-01 01:18:39.011252605,0.07661445438999999,-0.038307227189999994,9.701305389,-0.006099999882,-0.025299999860000002,0.1278000027,6.1875,29.375,-33.75,0,0,0,1,0
1970-01-01 01:18:40.011252605,0.07661445438999999,0.1149216816,9.538499832000001,-0.02469999902,0.1254999936,-0.03859999776,5.6875,29.5,-33.9375,0,0,0,1,0
1970-01-01 01:18:41.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,0.1010999978,-0.006499999668,0.12839999789999998,6.4375,29.75,-34.25,0,0,0,1,0
1970-01-01 01:18:42.011252605,-0.07661445438999999,-3.869029999,10.18014526,-0.7694000006,-2.709300041,0.7226999998,7.0625,36.375,-28.5625,0,0,0,1,0
1970-01-01 01:18:43.011252605,,,,,,,,,,0,0,0,1,0
1970-01-01 01:18:44.011252605,-0.07661445438999999,-0.038307227189999994,9.701305389,-0.08799999952,-0.06889999658,0.1274999976,-1.1875,29.125,-34.375,0,0,0,1,0
1970-01-01 01:18:45.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,0.106599994,-0.05629999936000001,-0.03909999877,0.5,29.3125,-32.375,0,0,0,1,0
1970-01-01 01:18:46.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.08139999956,0.08159999549,-0.03909999877,0.6875,29.1875,-33.0,0,0,0,1,0
1970-01-01 01:18:47.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,-0.06909999996,0.07539999485,-0.03909999877,0.8125,29.1875,-33.0,0,0,0,1,0
1970-01-01 01:18:48.011252605,-0.07661445438999999,-0.038307227189999994,9.538499832000001,-0.07559999824,-0.07519999892000001,-0.03909999877,0.1875,29.0,-33.0,0,0,0,1,0
1970-01-01 01:18:49.011252605,-0.07661445438999999,-0.038307227189999994,9.538499832000001,0.06279999762999999,-0.07509999722,0.1274999976,0.6875,29.0,-33.1875,0,0,0,1,0
1970-01-01 01:18:50.011252605,-0.07661445438999999,-0.038307227189999994,9.701305389,-0.0876000002,-0.05629999936000001,0.1274999976,0.875,28.375,-33.3125,0,0,0,1,0
1970-01-01 01:18:51.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,0.06889999658,0.06289999932,0.1275999993,1.125,29.3125,-33.5,0,0,0,1,0
1970-01-01 01:18:52.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,0.05029999837,-0.07509999722,-0.03909999877,0.5625,28.5,-33.1875,0,0,0,1,0
1970-01-01 01:18:53.011252605,0.07661445438999999,-0.038307227189999994,9.701305389,0.03779999912,0.09409999847000004,0.1274999976,0.875,29.125,-33.625,0,0,0,1,0
1970-01-01 01:18:54.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,0.06269999592999999,-0.07509999722,-0.03909999877,0.375,29.0,-33.4375,0,0,0,1,0
1970-01-01 01:18:55.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,0.08199999481,0.07539999485,-0.03909999877,0.5,28.25,-32.625,0,0,0,1,0
1970-01-01 01:18:56.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.06909999996,0.06289999932,-0.039000000800000004,0.0625,29.0,-33.5,0,0,0,1,0
1970-01-01 01:18:57.011252605,0.07661445438999999,-0.038307227189999994,9.701305389,-0.08789999782999999,0.08789999782999999,-0.03909999877,0.5,28.6875,-33.5625,0,0,0,1,0
1970-01-01 01:18:58.011252605,0.07661445438999999,-0.038307227189999994,9.701305389,0.05020000041,-0.07519999892000001,0.1274999976,0.5,29.125,-33.1875,0,0,0,1,0
1970-01-01 01:18:59.011252605,0.07661445438999999,0.1149216816,9.701305389,-0.06899999827,-0.08150000125,-0.03909999877,0.5,28.25,-32.875,0,0,0,1,0
1970-01-01 01:19:00.011252605,0.07661445438999999,0.1149216816,9.701305389,0.056499999020000004,0.08159999549,0.1274999976,0.3125,28.25,-33.0,0,0,0,1,0
1970-01-01 01:19:01.011252605,-0.07661445438999999,-0.038307227189999994,9.538499832000001,-0.06269999592999999,0.08799999952,0.1274999976,0.625,28.5,-33.0,0,0,0,1,0
1970-01-01 01:19:02.011252605,-0.07661445438999999,-0.038307227189999994,9.538499832000001,-0.08769999444,-0.0625,-0.03909999877,0.5,28.5,-32.6875,0,0,0,1,0
1970-01-01 01:19:03.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.056499999020000004,-0.06260000169,-0.03909999877,-0.3125,28.4375,-33.25,0,0,0,1,0
1970-01-01 01:19:04.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,-0.08109999447999999,0.04429999739,-0.03889999911,0.1875,28.5625,-32.9375,0,0,0,1,0
1970-01-01 01:19:05.011252605,-0.07661445438999999,-0.038307227189999994,9.538499832000001,0.05009999871,-0.05009999871,-0.03909999877,0.8125,29.1875,-33.125,0,0,0,1,0
1970-01-01 01:19:06.011252605,-0.07661445438999999,0.1149216816,9.701305389,-0.11889999359999999,0.08789999782999999,0.1275999993,0.5625,28.5,-33.125,0,0,0,1,0
1970-01-01 01:19:07.011252605,0.07661445438999999,0.1149216816,9.701305389,-0.07509999722,-0.06889999658,-0.03909999877,-0.125,28.375,-33.1875,0,0,0,1,0
