"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Height (m)"	"Velocity (m/s)"	"Direction (°)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"
1.359510853E3	5.233473921E1	4.866325225E0	1.275703614E1	1.352391243E0	8.999681091E1	9.240415573E0	0.000000000E0
1.360508212E3	5.233473909E1	4.866348359E0	1.252327996E1	1.167087793E0	8.128627777E1	8.152256966E0	0.000000000E0
1.361510754E3	5.233473662E1	4.866368486E0	1.212167044E1	9.953528047E-1	9.219547272E1	8.536205292E0	0.000000000E0
1.362510840E3	5.233473138E1	4.866385273E0	1.174396083E1	9.640784860E-1	1.175504532E2	8.240610123E0	0.000000000E0
1.363514545E3	5.233472452E1	4.866398304E0	1.150391794E1	9.070717692E-1	1.330294037E2	8.701805115E0	0.000000000E0
1.364515982E3	5.233472179E1	4.866405602E0	1.164711959E1	0.000000000E0	1.330294037E2	4.900000095E0	0.000000000E0
1.365517802E3	5.233472116E1	4.866406418E0	1.172958997E1	4.173379540E-1	1.330294037E2	1.042706966E1	0.000000000E0
1.366516839E3	5.233471453E1	4.866405004E0	1.178031989E1	9.624120593E-1	1.330294037E2	1.392317486E1	0.000000000E0
1.367510323E3	5.233470626E1	4.866401575E0	1.181034087E1	9.719714522E-1	1.330294037E2	1.298362637E1	0.000000000E0
1.368517074E3	5.233469604E1	4.866395916E0	1.181052728E1	1.117719173E0	1.989003754E2	1.532680988E1	0.000000000E0
1.369514794E3	5.233468841E1	4.866391630E0	1.180905152E1	1.062680244E0	1.964687958E2	1.732558060E1	0.000000000E0
1.370520856E3	5.233468328E1	4.866386719E0	1.182457233E1	9.022322893E-1	1.993894653E2	2.064292145E1	0.000000000E0
1.371540944E3	5.233467533E1	4.866378998E0	1.181657289E1	9.024648070E-1	2.009739380E2	2.370630074E1	0.000000000E0
1.372508257E3	5.233466815E1	4.866375304E0	1.183147875E1	8.590567708E-1	2.009284210E2	3.756603622E1	0.000000000E0
1.373516984E3	5.233465733E1	4.866370734E0	1.183110522E1	9.036257863E-1	1.997400360E2	3.312661362E1	0.000000000E0
1.374507008E3	5.233464636E1	4.866373396E0	1.184354521E1	9.388689995E-1	1.949754181E2	3.990667725E1	0.000000000E0
1.375510339E3	5.233463418E1	4.866387976E0	1.186416592E1	9.166212678E-1	1.838115997E2	4.312385941E1	0.000000000E0
1.376510872E3	5.233463471E1	4.866388363E0	1.186838917E1	7.202008963E-1	1.859804993E2	4.839685059E1	0.000000000E0
1.377540038E3	5.233462096E1	4.866381222E0	1.187617145E1	8.497862816E-1	1.945556641E2	5.411311722E1	0.000000000E0
1.378538151E3	5.233461541E1	4.866378020E0	1.188186694E1	7.802985907E-1	1.949741211E2	6.060059357E1	0.000000000E0
1.379544036E3	5.233461253E1	4.866379520E0	1.188605913E1	7.185736299E-1	1.931983795E2	6.461467743E1	0.000000000E0
1.380507927E3	5.233460840E1	4.866383471E0	1.189782162E1	6.552128196E-1	1.912173462E2	7.286609650E1	0.000000000E0
1.381540938E3	5.233460889E1	4.866383326E0	1.190440845E1	5.392807126E-1	1.885784607E2	7.791716766E1	0.000000000E0
1.382514639E3	5.233462244E1	4.866370711E0	1.190915710E1	3.435085118E-1	2.143281097E2	8.204501343E1	0.000000000E0
1.383511128E3	5.233463047E1	4.866357665E0	1.191647106E1	3.006708324E-1	2.503546753E2	8.023689270E1	0.000000000E0
1.384514788E3	5.233465515E1	4.866344726E0	1.192157825E1	3.862518072E-1	2.897668152E2	8.776081085E1	0.000000000E0
1.385544583E3	5.233467678E1	4.866345858E0	1.192337866E1	4.143204689E-1	3.070971985E2	8.837876892E1	0.000000000E0
1.386538391E3	5.233469528E1	4.866331091E0	1.193468589E1	5.159739852E-1	3.119246521E2	9.792140961E1	0.000000000E0
1.387510592E3	5.233473327E1	4.866342085E0	1.193302141E1	6.784881949E-1	3.319301147E2	9.663555908E1	0.000000000E0
1.388523025E3	5.233472163E1	4.866339206E0	1.193836082E1	3.921110630E-1	3.128253479E2	9.774737549E1	0.000000000E0
1.389514202E3	5.233471988E1	4.866334521E0	1.194498568E1	3.504222333E-1	3.040525208E2	1.019223022E2	0.000000000E0
1.390508547E3	5.233471858E1	4.866336768E0	1.195163321E1	1.120591313E-1	3.040525208E2	1.053030090E2	0.000000000E0
1.391508817E3	5.233475114E1	4.866332421E0	1.195848342E1	3.472334146E-1	3.040525208E2	1.122647400E2	0.000000000E0
1.392507659E3	5.233475651E1	4.866318257E0	1.197534226E1	3.670938015E-1	3.436238403E2	1.154125900E2	0.000000000E0
1.393510595E3	5.233476445E1	4.866307091E0	1.199310598E1	4.055162668E-1	3.393569946E2	1.143164902E2	0.000000000E0
1.394509847E3	5.233476654E1	4.866295088E0	1.200567339E1	1.853997111E-1	3.393569946E2	1.213130188E2	0.000000000E0
1.395511034E3	5.233477606E1	4.866280503E0	1.199944707E1	2.678906322E-1	2.956430054E2	1.538361664E2	0.000000000E0
1.396507834E3	5.233478883E1	4.866256611E0	1.199031745E1	3.775934875E-1	3.032445984E2	1.551952209E2	0.000000000E0
1.397507351E3	5.233480228E1	4.866244909E0	1.198617926E1	4.375177920E-1	3.073829651E2	1.595276642E2	0.000000000E0
1.398506602E3	5.233484515E1	4.866230733E0	1.198699651E1	6.075092554E-1	3.209632568E2	1.632848358E2	0.000000000E0
1.399509626E3	5.233488275E1	4.866214350E0	1.198384550E1	7.855362892E-1	3.268256531E2	1.667765350E2	0.000000000E0
1.400509572E3	5.233492148E1	4.866189493E0	1.198025968E1	9.485177398E-1	3.285613098E2	1.684220123E2	0.000000000E0
1.401514057E3	5.233494956E1	4.866176899E0	1.197695819E1	1.014567494E0	3.307233582E2	2.000000000E2	0.000000000E0
1.402510490E3	5.233497659E1	4.866164777E0	1.197262176E1	1.063807249E0	3.326065063E2	2.000000000E2	0.000000000E0
1.403514708E3	5.233499122E1	4.866152371E0	1.196655814E1	1.104900956E0	3.325753174E2	2.000000000E2	0.000000000E0
1.414422669E3	5.233442820E1	4.866462400E0	2.572159757E0	0.000000000E0	0.000000000E0	1.974300003E1	1.345271111E0
1.434397669E3	5.233432670E1	4.866474600E0	1.772020901E0	0.000000000E0	0.000000000E0	1.275100040E1	1.096971989E0
1.453914669E3	5.233526900E1	4.868458200E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.474458669E3	5.233432740E1	4.866464000E0	2.372018109E0	0.000000000E0	0.000000000E0	1.622299957E1	1.000000000E0
1.493977669E3	5.232842200E1	4.864766600E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.513997669E3	5.233495510E1	4.867988500E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.534572669E3	5.233432180E1	4.866470800E0	1.772011833E0	0.000000000E0	0.000000000E0	1.335499954E1	1.000000000E0
1.554563669E3	5.233432480E1	4.866475200E0	1.772018571E0	0.000000000E0	0.000000000E0	1.309300041E1	1.000000000E0
1.574097669E3	5.233495510E1	4.867988500E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.594694669E3	5.233432560E1	4.866475000E0	1.772019582E0	0.000000000E0	0.000000000E0	1.321500015E1	1.000000000E0
1.614677669E3	5.233432760E1	4.866474800E0	1.772022281E0	0.000000000E0	0.000000000E0	1.236999989E1	1.000000000E0
1.634711669E3	5.233432510E1	4.866474000E0	1.772018306E0	0.000000000E0	0.000000000E0	2.000000000E1	1.025639415E0
1.654766669E3	5.233433330E1	4.866473900E0	1.772029785E0	0.000000000E0	0.000000000E0	1.238300037E1	1.000000000E0
1.674765669E3	5.233432900E1	4.866474900E0	1.772024308E0	0.000000000E0	0.000000000E0	1.283399963E1	1.000000000E0
1.694252669E3	5.233533680E1	4.866812300E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.714849669E3	5.233432820E1	4.866471900E0	1.772021466E0	0.000000000E0	0.000000000E0	1.199699974E1	1.000000000E0
1.734845669E3	5.233432950E1	4.866466900E0	1.772020433E0	0.000000000E0	0.000000000E0	1.279199982E1	1.000000000E0
1.754345669E3	5.233533680E1	4.866812300E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.774368669E3	5.233517530E1	4.862639500E0	0.000000000E0	0.000000000E0	0.000000000E0	4.000000000E2	0.000000000E0
1.794413669E3	5.233533680E1	4.866812300E0	0.000000000E0	0.000000000E0	0.000000000E0	6.000000000E2	0.000000000E0
1.814973669E3	5.233432490E1	4.866476500E0	1.772019456E0	0.000000000E0	0.000000000E0	1.294299984E1	1.000000000E0
1.834981669E3	5.233432680E1	4.866471200E0	1.772019096E0	0.000000000E0	0.000000000E0	1.232600021E1	1.000000000E0
1.854992669E3	5.233432660E1	4.866473500E0	1.772020130E0	0.000000000E0	0.000000000E0	1.386999989E1	1.000000000E0
1.875004669E3	5.233433050E1	4.866474300E0	1.772026075E0	0.000000000E0	0.000000000E0	1.156599998E1	1.000000000E0
1.895078669E3	5.233432500E1	4.866464500E0	2.172014256E0	0.000000000E0	0.000000000E0	1.155799961E1	1.000000000E0
